GOTERM,GONAME,Fasta,NaCl60gLRPKM,NaCl20_100_3.6gLRPKM,Treatment
GO:0090304,nucleic acid metabolic process,TD01GL002997,1.412569908,1.455472668,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003017,1.451202759,1.820266031,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003022,2.071601285,1.967510014,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003045,3.054485752,3.321545464,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003046,2.058689456,2.236892217,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003052,1.550698671,1.614676249,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003054,3.073775203,3.146300826,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003067,1.604065806,1.769990709,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003084,3.027338726,2.902768467,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003094,2.242867709,2.580407739,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003097,1.897787043,1.840716019,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003101,2.75111275,2.307858737,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003107,1.702628076,1.900643597,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003108,2.145538531,2.355666066,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003109,2.269313268,2.523085275,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003124,1.678926978,1.693546355,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003126,2.382730836,2.415205122,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003149,1.703687219,1.482823743,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003161,1.835261913,1.80832006,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003169,1.925106975,2.165444217,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003178,1.23903088,1.181796444,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003182,2.172974749,2.344939053,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003192,2.181506451,2.207339167,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003194,1.771364964,1.868608338,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003201,2.113657489,2.016667931,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003206,2.183457016,2.229583284,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003229,0.820229061,1.126938367,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003241,1.97562643,2.214315612,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003249,2.157160138,2.414855763,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003269,1.107127016,1.023295542,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003292,1.356598598,1.244395036,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003300,2.394390701,2.439484727,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003307,1.511964265,1.620687747,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003308,1.567750838,1.383774026,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003342,1.766303076,1.798910536,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003350,1.756457176,2.327960449,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003354,2.009127835,2.311457838,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003356,1.517037769,1.583325492,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003358,1.466401097,1.474477349,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003361,1.276045129,1.402730061,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003362,1.984450363,2.103137009,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003371,1.475491134,1.584975988,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003373,1.980716938,2.122899991,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003389,2.092011816,2.246362974,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003420,1.998386389,1.316584228,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003430,1.354765913,1.367054647,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003437,2.863453183,2.537617007,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003462,1.323062879,1.640762271,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003464,2.019932192,2.054090453,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003465,2.021369836,1.922706688,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003473,1.471628136,1.502082381,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003481,1.60414842,1.465125774,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003488,1.50817495,1.420285115,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003490,2.254804555,2.140189679,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003493,3.414302257,4.212440625,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003500,1.808807075,2.101073768,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003501,2.169177392,2.064441241,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003502,1.362396902,1.533235851,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003511,2.122198413,2.177020961,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003515,1.755912779,1.75907548,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003525,2.182514288,2.29768892,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003555,1.577336754,2.041524671,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003562,1.440519131,1.496701913,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003563,1.680232158,1.744994144,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003613,2.330484094,2.172069581,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003614,1.912595739,1.928108953,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003624,1.765145353,2.096605556,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003630,1.701649973,1.908568102,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003655,1.452217677,1.549116605,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003657,3.069252336,3.139407356,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003659,3.646856004,2.305341668,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003664,1.631441697,1.563087566,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003665,1.992712567,1.838531111,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003700,2.289537061,2.302893702,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003701,2.295838248,2.314389456,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003725,2.332901832,2.262257327,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003726,1.923037355,2.217192943,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003738,1.710760157,1.754070344,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003739,2.497528595,2.351873291,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003743,2.848760125,3.281633982,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003744,2.97089583,3.543395107,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003747,2.106583813,2.079999657,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003748,2.209329982,2.201642738,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003752,2.647051179,2.821755367,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003756,2.225309674,2.109862263,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003762,1.885126671,2.05028911,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003763,2.499901245,2.670838065,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003765,2.106170396,2.073007153,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003766,1.868940892,1.877085837,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003769,1.789077236,1.955149672,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003790,2.341074568,2.44911805,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003808,2.189405259,2.709873263,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003812,2.266004257,2.242323254,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003813,1.793389215,1.970824725,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003815,2.611650416,2.971282008,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003816,3.288675804,3.503482954,100gNaCl
GO:0090304,nucleic acid metabolic process,TD01GL003817,1.968500646,2.160343599,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000067,1.900408706,2.010111472,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000069,2.286868256,2.237307415,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000110,2.520424449,2.884847189,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000113,2.336489737,2.640398243,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000114,2.143810309,2.452398851,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000131,2.192982897,2.153228799,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000134,1.699637864,1.983175952,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000157,3.012493421,3.049903072,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000160,1.587941382,2.005474161,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000171,1.923508981,2.076291375,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000174,2.705992942,3.010086755,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000180,2.498300254,2.820801743,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000181,2.563326875,2.850282537,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000212,2.855268667,3.2880405,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000219,2.135057591,2.237477272,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000224,2.306227126,2.554944162,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000239,2.497901328,1.786635789,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000240,3.082878704,1.66735001,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000258,1.971298369,1.95191387,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000280,2.040849019,2.164667866,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000291,1.911707296,2.154644636,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000305,1.575669883,1.393567698,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000308,1.134404338,1.408614126,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000326,1.97099973,1.81358943,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000337,3.156187055,3.249004716,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000352,2.537741078,2.869148755,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000360,2.480249421,2.952582482,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000366,1.836670929,1.789875576,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000372,2.730264355,2.709170328,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000375,2.020988855,2.159957571,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000376,2.057203483,2.0956352,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000409,1.785101949,1.69824843,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000432,1.821425931,1.865242671,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000444,1.682568599,1.862543494,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000494,2.55619413,2.642506436,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000501,3.577099535,3.362991358,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000542,3.087181624,3.072840341,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000562,1.757522057,1.729879724,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000573,1.733254455,1.677529521,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000615,2.640453458,2.118589177,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000634,2.138347948,2.302917534,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000664,2.069574068,2.171227463,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000675,1.782021484,1.958158807,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000691,3.268883651,2.414403351,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000716,1.748929951,1.869510691,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000793,1.626635502,1.783323925,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000808,2.214554095,2.192022959,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000815,1.546203608,1.58409379,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000819,1.565506469,1.704203923,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000842,1.226289317,1.181802335,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000845,2.176380449,2.035512244,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000846,2.35354059,2.164083932,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000865,1.410606724,1.392310679,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000889,2.009302647,2.102331512,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000894,2.679452375,1.734533769,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000901,1.888567266,2.139676636,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000919,1.946658779,2.055429591,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL000929,1.769042296,1.770469419,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL001005,2.505475079,3.425811011,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL001010,2.043558341,2.171463882,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL001019,1.908690954,1.795457617,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL001020,1.848962802,1.887083116,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL001025,1.700036458,1.615159333,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL001068,1.586321975,1.772240412,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL001076,1.734862918,1.865916294,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL001095,1.309818785,1.467458659,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL001161,1.661009108,2.17864858,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL001177,2.013849786,2.206736764,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL001191,1.692855667,2.144436842,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL001235,1.493545697,1.747903174,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL001244,1.634402201,1.821042431,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL001247,1.899937654,2.158766626,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL001257,2.77052303,2.78651337,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL001263,2.267163055,2.546917178,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL001301,2.331697005,2.274466296,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL001320,1.66915863,1.65182838,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL001324,2.287848658,2.496216758,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL001349,2.732769603,2.561470336,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL001351,2.463079783,2.227764565,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL001352,2.163696723,2.219355762,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL001374,1.127920146,1.260365123,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL001409,1.51502739,1.576484931,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL001421,1.382915424,1.438475034,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL001425,2.297633731,2.053172491,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL001432,1.725161209,1.9282292,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL001484,1.858970074,1.807795702,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL001491,1.823067023,1.88758903,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL001508,1.636882503,1.555973753,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL001509,1.6831088,1.775360156,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL001518,1.678385004,1.62923946,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL001521,2.348833126,2.305278886,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL001533,1.98061053,1.857255863,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL001572,2.122445078,2.332730638,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL001581,1.934513925,2.133887714,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL001624,1.462967674,1.318855371,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL001626,1.094942427,1.187200952,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL001677,2.05140475,2.310941423,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL001713,1.893799805,1.7116996,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL001732,3.35558223,3.14161535,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL001847,2.285233362,2.330562664,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL001888,1.809759867,2.144379697,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL001905,2.154519671,2.243856431,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL001912,1.632546962,1.606013009,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL001971,2.493922579,2.24271999,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL002000,1.961648582,2.124088624,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL002013,2.102376093,2.220638103,100gNaCl
GO:0006351,"transcription, DNA-dependent",TD01GL002023,1.979760185,1.695452778,100gNaCl
